VG,x_cm,psi_V,n_cm-3,p_cm-3,phin_V,phip_V,is_oxide
-0.4,-9.285714e-08,-0.757159,0.000000e+00,0.000000e+00,nan,nan,1
-0.4,-8.571429e-08,-0.743188,0.000000e+00,0.000000e+00,nan,nan,1
-0.4,-7.857143e-08,-0.729216,0.000000e+00,0.000000e+00,nan,nan,1
-0.4,-7.142857e-08,-0.715245,0.000000e+00,0.000000e+00,nan,nan,1
-0.4,-6.428571e-08,-0.701274,0.000000e+00,0.000000e+00,nan,nan,1
-0.4,-5.714286e-08,-0.687303,0.000000e+00,0.000000e+00,nan,nan,1
-0.4,-5.000000e-08,-0.673332,0.000000e+00,0.000000e+00,nan,nan,1
-0.4,-4.285714e-08,-0.659361,0.000000e+00,0.000000e+00,nan,nan,1
-0.4,-3.571429e-08,-0.645390,0.000000e+00,0.000000e+00,nan,nan,1
-0.4,-2.857143e-08,-0.631419,0.000000e+00,0.000000e+00,nan,nan,1
-0.4,-2.142857e-08,-0.617448,0.000000e+00,0.000000e+00,nan,nan,1
-0.4,-1.428571e-08,-0.603477,0.000000e+00,0.000000e+00,nan,nan,1
-0.4,-7.142857e-09,-0.589506,0.000000e+00,0.000000e+00,nan,nan,1
-0.4,-0.000000e+00,-0.575535,2.145059e+00,4.661877e+19,0.000000,0.000000,0
-0.4,4.088455e-09,-0.573098,2.357093e+00,4.242513e+19,0.000000,0.000000,0
-0.4,8.503985e-09,-0.570589,2.597289e+00,3.850168e+19,0.000000,0.000000,0
-0.4,1.327276e-08,-0.568010,2.869758e+00,3.484614e+19,0.000000,0.000000,0
-0.4,1.842303e-08,-0.565363,3.179248e+00,3.145398e+19,0.000000,0.000000,0
-0.4,2.398533e-08,-0.562648,3.531245e+00,2.831863e+19,0.000000,0.000000,0
-0.4,2.999261e-08,-0.559868,3.932091e+00,2.543176e+19,0.000000,0.000000,0
-0.4,3.648048e-08,-0.557026,4.389123e+00,2.278359e+19,0.000000,0.000000,0
-0.4,4.348737e-08,-0.554122,4.910830e+00,2.036316e+19,0.000000,0.000000,0
-0.4,5.105481e-08,-0.551160,5.507037e+00,1.815858e+19,0.000000,0.000000,0
-0.4,5.922765e-08,-0.548141,6.189125e+00,1.615737e+19,0.000000,0.000000,0
-0.4,6.805432e-08,-0.545069,6.970275e+00,1.434664e+19,0.000000,0.000000,0
-0.4,7.758712e-08,-0.541944,7.865758e+00,1.271333e+19,0.000000,0.000000,0
-0.4,8.788254e-08,-0.538770,8.893274e+00,1.124445e+19,0.000000,0.000000,0
-0.4,9.900160e-08,-0.535549,1.007334e+01,9.927197e+18,0.000000,0.000000,0
-0.4,1.110102e-07,-0.532283,1.142973e+01,8.749114e+18,0.000000,0.000000,0
-0.4,1.239795e-07,-0.528975,1.299002e+01,7.698217e+18,0.000000,0.000000,0
-0.4,1.379863e-07,-0.525627,1.478617e+01,6.763074e+18,0.000000,0.000000,0
-0.4,1.531136e-07,-0.522241,1.685525e+01,5.932870e+18,0.000000,0.000000,0
-0.4,1.694512e-07,-0.518820,1.924020e+01,5.197452e+18,0.000000,0.000000,0
-0.4,1.870957e-07,-0.515365,2.199081e+01,4.547355e+18,0.000000,0.000000,0
-0.4,2.061518e-07,-0.511880,2.516477e+01,3.973810e+18,0.000000,0.000000,0
-0.4,2.267324e-07,-0.508366,2.882892e+01,3.468739e+18,0.000000,0.000000,0
-0.4,2.489595e-07,-0.504825,3.306065e+01,3.024744e+18,0.000000,0.000000,0
-0.4,2.729647e-07,-0.501260,3.794955e+01,2.635077e+18,0.000000,0.000000,0
-0.4,2.988903e-07,-0.497672,4.359925e+01,2.293618e+18,0.000000,0.000000,0
-0.4,3.268900e-07,-0.494064,5.012956e+01,1.994831e+18,0.000000,0.000000,0
-0.4,3.571296e-07,-0.490437,5.767891e+01,1.733736e+18,0.000000,0.000000,0
-0.4,3.897885e-07,-0.486794,6.640704e+01,1.505864e+18,0.000000,0.000000,0
-0.4,4.250600e-07,-0.483137,7.649815e+01,1.307221e+18,0.000000,0.000000,0
-0.4,4.631533e-07,-0.479468,8.816435e+01,1.134245e+18,0.000000,0.000000,0
-0.4,5.042940e-07,-0.475788,1.016496e+02,9.837716e+17,-0.000000,-0.000000,0
-0.4,5.487259e-07,-0.472101,1.172340e+02,8.529947e+17,-0.000000,-0.000000,0
-0.4,5.967125e-07,-0.468407,1.352386e+02,7.394337e+17,0.000000,0.000000,0
-0.4,6.485379e-07,-0.464710,1.560306e+02,6.408997e+17,0.000000,0.000000,0
-0.4,7.045094e-07,-0.461012,1.800291e+02,5.554657e+17,-0.000000,-0.000000,0
-0.4,7.649586e-07,-0.457314,2.077110e+02,4.814382e+17,0.000000,0.000000,0
-0.4,8.302438e-07,-0.453620,2.396173e+02,4.173321e+17,0.000000,0.000000,0
-0.4,9.007517e-07,-0.449932,2.763600e+02,3.618468e+17,0.000000,0.000000,0
-0.4,9.769003e-07,-0.446253,3.186283e+02,3.138453e+17,0.000000,0.000000,0
-0.4,1.059141e-06,-0.442585,3.671948e+02,2.723350e+17,0.000000,0.000000,0
-0.4,1.147961e-06,-0.438932,4.229216e+02,2.364504e+17,0.000000,0.000000,0
-0.4,1.243886e-06,-0.435298,4.867646e+02,2.054381e+17,0.000000,0.000000,0
-0.4,1.347485e-06,-0.431685,5.597766e+02,1.786427e+17,0.000000,0.000000,0
-0.4,1.459372e-06,-0.428097,6.431082e+02,1.554948e+17,0.000000,0.000000,0
-0.4,1.580211e-06,-0.424539,7.380055e+02,1.355004e+17,0.000000,0.000000,0
-0.4,1.710716e-06,-0.421014,8.458032e+02,1.182308e+17,-0.000000,-0.000000,0
-0.4,1.851662e-06,-0.417528,9.679134e+02,1.033150e+17,0.000000,0.000000,0
-0.4,2.003883e-06,-0.414085,1.105807e+03,9.043171e+16,0.000000,0.000000,0
-0.4,2.168282e-06,-0.410690,1.260987e+03,7.930294e+16,0.000000,0.000000,0
-0.4,2.345833e-06,-0.407349,1.434956e+03,6.968855e+16,0.000000,0.000000,0
-0.4,2.537588e-06,-0.404067,1.629167e+03,6.138107e+16,0.000000,0.000000,0
-0.4,2.744684e-06,-0.400852,1.844970e+03,5.420142e+16,0.000000,0.000000,0
-0.4,2.968347e-06,-0.397708,2.083544e+03,4.799514e+16,0.000000,0.000000,0
-0.4,3.209903e-06,-0.394643,2.345819e+03,4.262904e+16,0.000000,0.000000,0
-0.4,3.470784e-06,-0.391663,2.632386e+03,3.798836e+16,0.000000,0.000000,0
-0.4,3.752535e-06,-0.388776,2.943406e+03,3.397425e+16,0.000000,0.000000,0
-0.4,4.056826e-06,-0.385989,3.278512e+03,3.050164e+16,0.000000,0.000000,0
-0.4,4.385461e-06,-0.383308,3.636721e+03,2.749730e+16,0.000000,0.000000,0
-0.4,4.740386e-06,-0.380741,4.016345e+03,2.489826e+16,0.000000,0.000000,0
-0.4,5.123706e-06,-0.378295,4.414941e+03,2.265036e+16,0.000000,0.000000,0
-0.4,5.537690e-06,-0.375976,4.829276e+03,2.070704e+16,0.000000,0.000000,0
-0.4,5.984794e-06,-0.373790,5.255337e+03,1.902827e+16,0.000000,0.000000,0
-0.4,6.467666e-06,-0.371743,5.688397e+03,1.757964e+16,0.000000,0.000000,0
-0.4,6.989168e-06,-0.369839,6.123122e+03,1.633154e+16,0.000000,0.000000,0
-0.4,7.552390e-06,-0.368082,6.553744e+03,1.525845e+16,0.000000,0.000000,0
-0.4,8.160669e-06,-0.366474,6.974281e+03,1.433840e+16,0.000000,0.000000,0
-0.4,8.817611e-06,-0.365017,7.378801e+03,1.355234e+16,0.000000,0.000000,0
-0.4,9.527109e-06,-0.363709,7.761704e+03,1.288377e+16,0.000000,0.000000,0
-0.4,1.029337e-05,-0.362549,8.118014e+03,1.231828e+16,0.000000,0.000000,0
-0.4,1.112092e-05,-0.361532,8.443639e+03,1.184323e+16,0.000000,0.000000,0
-0.4,1.201469e-05,-0.360653,8.735587e+03,1.144743e+16,0.000000,0.000000,0
-0.4,1.297995e-05,-0.359905,8.992105e+03,1.112087e+16,0.000000,0.000000,0
-0.4,1.402243e-05,-0.359278,9.212733e+03,1.085454e+16,0.000000,0.000000,0
-0.4,1.514832e-05,-0.358763,9.398264e+03,1.064026e+16,0.000000,0.000000,0
-0.4,1.636427e-05,-0.358347,9.550608e+03,1.047054e+16,0.000000,0.000000,0
-0.4,1.767750e-05,-0.358019,9.672591e+03,1.033849e+16,0.000000,0.000000,0
-0.4,1.909579e-05,-0.357766,9.767694e+03,1.023783e+16,0.000000,0.000000,0
-0.4,2.062754e-05,-0.357576,9.839773e+03,1.016284e+16,0.000000,0.000000,0
-0.4,2.228183e-05,-0.357437,9.892786e+03,1.010838e+16,0.000000,0.000000,0
-0.4,2.406847e-05,-0.357339,9.930550e+03,1.006994e+16,0.000000,0.000000,0
-0.4,2.599803e-05,-0.357271,9.956550e+03,1.004364e+16,0.000000,0.000000,0
-0.4,2.808196e-05,-0.357226,9.973812e+03,1.002626e+16,0.000000,0.000000,0
-0.4,3.033261e-05,-0.357198,9.984835e+03,1.001519e+16,0.000000,0.000000,0
-0.4,3.276331e-05,-0.357180,9.991587e+03,1.000842e+16,0.000000,0.000000,0
-0.4,3.538846e-05,-0.357170,9.995543e+03,1.000446e+16,0.000000,0.000000,0
-0.4,3.822363e-05,-0.357164,9.997752e+03,1.000225e+16,0.000000,0.000000,0
-0.4,4.128560e-05,-0.357161,9.998925e+03,1.000108e+16,0.000000,0.000000,0
-0.4,4.459254e-05,-0.357160,9.999514e+03,1.000049e+16,0.000000,0.000000,0
-0.4,4.816403e-05,-0.357159,9.999793e+03,1.000021e+16,0.000000,0.000000,0
-0.4,5.202124e-05,-0.357159,9.999918e+03,1.000008e+16,0.000000,0.000000,0
-0.4,5.618703e-05,-0.357159,9.999969e+03,1.000003e+16,0.000000,0.000000,0
-0.4,6.068608e-05,-0.357159,9.999989e+03,1.000001e+16,0.000000,0.000000,0
-0.4,6.554506e-05,-0.357159,9.999997e+03,1.000000e+16,0.000000,0.000000,0
-0.4,7.079275e-05,-0.357159,9.999999e+03,1.000000e+16,0.000000,0.000000,0
-0.4,7.646026e-05,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
-0.4,8.258117e-05,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
-0.4,8.919175e-05,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
-0.4,9.633118e-05,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
-0.4,1.040418e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
-0.4,1.123692e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
-0.4,1.213628e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
-0.4,1.310759e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
-0.4,1.415661e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
-0.4,1.528955e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
-0.4,1.651312e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
-0.4,1.783458e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
-0.4,1.926175e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
-0.4,2.000000e-04,-0.357159,1.000000e+04,1.000000e+16,0.000000,0.000000,0
0,-9.285714e-08,-0.357159,0.000000e+00,0.000000e+00,nan,nan,1
0,-8.571429e-08,-0.356848,0.000000e+00,0.000000e+00,nan,nan,1
0,-7.857143e-08,-0.356537,0.000000e+00,0.000000e+00,nan,nan,1
0,-7.142857e-08,-0.356226,0.000000e+00,0.000000e+00,nan,nan,1
0,-6.428571e-08,-0.355916,0.000000e+00,0.000000e+00,nan,nan,1
0,-5.714286e-08,-0.355605,0.000000e+00,0.000000e+00,nan,nan,1
0,-5.000000e-08,-0.355294,0.000000e+00,0.000000e+00,nan,nan,1
0,-4.285714e-08,-0.354983,0.000000e+00,0.000000e+00,nan,nan,1
0,-3.571429e-08,-0.354673,0.000000e+00,0.000000e+00,nan,nan,1
0,-2.857143e-08,-0.354362,0.000000e+00,0.000000e+00,nan,nan,1
0,-2.142857e-08,-0.354051,0.000000e+00,0.000000e+00,nan,nan,1
0,-1.428571e-08,-0.353740,0.000000e+00,0.000000e+00,nan,nan,1
0,-7.142857e-09,-0.353430,0.000000e+00,0.000000e+00,nan,nan,1
0,-0.000000e+00,-0.353119,1.169136e+04,8.553322e+15,0.000000,0.000000,0
0,4.088455e-09,-0.353123,1.168958e+04,8.554625e+15,0.000000,0.000000,0
0,8.503985e-09,-0.353127,1.168766e+04,8.556030e+15,0.000000,0.000000,0
0,1.327276e-08,-0.353132,1.168559e+04,8.557547e+15,0.000000,0.000000,0
0,1.842303e-08,-0.353137,1.168336e+04,8.559184e+15,0.000000,0.000000,0
0,2.398533e-08,-0.353142,1.168095e+04,8.560949e+15,0.000000,0.000000,0
0,2.999261e-08,-0.353148,1.167835e+04,8.562854e+15,0.000000,0.000000,0
0,3.648048e-08,-0.353154,1.167555e+04,8.564909e+15,0.000000,0.000000,0
0,4.348737e-08,-0.353160,1.167253e+04,8.567125e+15,0.000000,0.000000,0
0,5.105481e-08,-0.353168,1.166927e+04,8.569515e+15,0.000000,0.000000,0
0,5.922765e-08,-0.353175,1.166576e+04,8.572092e+15,0.000000,0.000000,0
0,6.805432e-08,-0.353184,1.166198e+04,8.574870e+15,0.000000,0.000000,0
0,7.758712e-08,-0.353193,1.165791e+04,8.577866e+15,0.000000,0.000000,0
0,8.788254e-08,-0.353203,1.165352e+04,8.581095e+15,0.000000,0.000000,0
0,9.900160e-08,-0.353213,1.164880e+04,8.584575e+15,0.000000,0.000000,0
0,1.110102e-07,-0.353224,1.164371e+04,8.588325e+15,0.000000,0.000000,0
0,1.239795e-07,-0.353237,1.163824e+04,8.592364e+15,0.000000,0.000000,0
0,1.379863e-07,-0.353250,1.163235e+04,8.596716e+15,0.000000,0.000000,0
0,1.531136e-07,-0.353264,1.162601e+04,8.601402e+15,0.000000,0.000000,0
0,1.694512e-07,-0.353279,1.161920e+04,8.606448e+15,0.000000,0.000000,0
0,1.870957e-07,-0.353295,1.161187e+04,8.611879e+15,0.000000,0.000000,0
0,2.061518e-07,-0.353313,1.160399e+04,8.617723e+15,0.000000,0.000000,0
0,2.267324e-07,-0.353332,1.159553e+04,8.624010e+15,0.000000,0.000000,0
0,2.489595e-07,-0.353352,1.158645e+04,8.630771e+15,0.000000,0.000000,0
0,2.729647e-07,-0.353374,1.157670e+04,8.638040e+15,0.000000,0.000000,0
0,2.988903e-07,-0.353397,1.156624e+04,8.645852e+15,0.000000,0.000000,0
0,3.268900e-07,-0.353422,1.155502e+04,8.654244e+15,0.000000,0.000000,0
0,3.571296e-07,-0.353449,1.154301e+04,8.663255e+15,0.000000,0.000000,0
0,3.897885e-07,-0.353478,1.153013e+04,8.672926e+15,0.000000,0.000000,0
0,4.250600e-07,-0.353509,1.151636e+04,8.683300e+15,0.000000,0.000000,0
0,4.631533e-07,-0.353542,1.150163e+04,8.694423e+15,0.000000,0.000000,0
0,5.042940e-07,-0.353577,1.148588e+04,8.706340e+15,0.000000,0.000000,0
0,5.487259e-07,-0.353615,1.146907e+04,8.719101e+15,0.000000,0.000000,0
0,5.967125e-07,-0.353656,1.145114e+04,8.732755e+15,0.000000,0.000000,0
0,6.485379e-07,-0.353699,1.143203e+04,8.747355e+15,0.000000,0.000000,0
0,7.045094e-07,-0.353745,1.141168e+04,8.762951e+15,0.000000,0.000000,0
0,7.649586e-07,-0.353794,1.139004e+04,8.779598e+15,0.000000,0.000000,0
0,8.302438e-07,-0.353846,1.136706e+04,8.797348e+15,0.000000,0.000000,0
0,9.007517e-07,-0.353902,1.134268e+04,8.816255e+15,0.000000,0.000000,0
0,9.769003e-07,-0.353960,1.131686e+04,8.836371e+15,0.000000,0.000000,0
0,1.059141e-06,-0.354023,1.128955e+04,8.857746e+15,0.000000,0.000000,0
0,1.147961e-06,-0.354089,1.126072e+04,8.880428e+15,0.000000,0.000000,0
0,1.243886e-06,-0.354159,1.123032e+04,8.904462e+15,0.000000,0.000000,0
0,1.347485e-06,-0.354233,1.119835e+04,8.929886e+15,0.000000,0.000000,0
0,1.459372e-06,-0.354310,1.116478e+04,8.956735e+15,0.000000,0.000000,0
0,1.580211e-06,-0.354392,1.112962e+04,8.985033e+15,0.000000,0.000000,0
0,1.710716e-06,-0.354477,1.109287e+04,9.014798e+15,0.000000,0.000000,0
0,1.851662e-06,-0.354567,1.105457e+04,9.046035e+15,0.000000,0.000000,0
0,2.003883e-06,-0.354660,1.101475e+04,9.078737e+15,0.000000,0.000000,0
0,2.168282e-06,-0.354757,1.097348e+04,9.112880e+15,0.000000,0.000000,0
0,2.345833e-06,-0.354858,1.093084e+04,9.148424e+15,0.000000,0.000000,0
0,2.537588e-06,-0.354962,1.088695e+04,9.185311e+15,0.000000,0.000000,0
0,2.744684e-06,-0.355069,1.084192e+04,9.223459e+15,0.000000,0.000000,0
0,2.968347e-06,-0.355179,1.079591e+04,9.262764e+15,0.000000,0.000000,0
0,3.209903e-06,-0.355291,1.074911e+04,9.303096e+15,0.000000,0.000000,0
0,3.470784e-06,-0.355405,1.070171e+04,9.344297e+15,0.000000,0.000000,0
0,3.752535e-06,-0.355521,1.065396e+04,9.386185e+15,0.000000,0.000000,0
0,4.056826e-06,-0.355637,1.060609e+04,9.428547e+15,0.000000,0.000000,0
0,4.385461e-06,-0.355754,1.055839e+04,9.471145e+15,0.000000,0.000000,0
0,4.740386e-06,-0.355870,1.051114e+04,9.513715e+15,0.000000,0.000000,0
0,5.123706e-06,-0.355984,1.046466e+04,9.555971e+15,0.000000,0.000000,0
0,5.537690e-06,-0.356097,1.041926e+04,9.597610e+15,0.000000,0.000000,0
0,5.984794e-06,-0.356206,1.037526e+04,9.638317e+15,0.000000,0.000000,0
0,6.467666e-06,-0.356312,1.033296e+04,9.677770e+15,0.000000,0.000000,0
0,6.989168e-06,-0.356413,1.029267e+04,9.715656e+15,0.000000,0.000000,0
0,7.552390e-06,-0.356508,1.025465e+04,9.751670e+15,0.000000,0.000000,0
0,8.160669e-06,-0.356598,1.021917e+04,9.785534e+15,0.000000,0.000000,0
0,8.817611e-06,-0.356681,1.018641e+04,9.817004e+15,0.000000,0.000000,0
0,9.527109e-06,-0.356757,1.015653e+04,9.845878e+15,0.000000,0.000000,0
0,1.029337e-05,-0.356826,1.012965e+04,9.872010e+15,0.000000,0.000000,0
0,1.112092e-05,-0.356887,1.010580e+04,9.895312e+15,0.000000,0.000000,0
0,1.201469e-05,-0.356940,1.008495e+04,9.915762e+15,0.000000,0.000000,0
0,1.297995e-05,-0.356986,1.006704e+04,9.933404e+15,0.000000,0.000000,0
0,1.402243e-05,-0.357025,1.005193e+04,9.948342e+15,0.000000,0.000000,0
0,1.514832e-05,-0.357057,1.003941e+04,9.960743e+15,0.000000,0.000000,0
0,1.636427e-05,-0.357083,1.002927e+04,9.970819e+15,0.000000,0.000000,0
0,1.767750e-05,-0.357104,1.002123e+04,9.978819e+15,0.000000,0.000000,0
0,1.909579e-05,-0.357120,1.001501e+04,9.985014e+15,0.000000,0.000000,0
0,2.062754e-05,-0.357132,1.001032e+04,9.989687e+15,0.000000,0.000000,0
0,2.228183e-05,-0.357141,1.000689e+04,9.993110e+15,0.000000,0.000000,0
0,2.406847e-05,-0.357147,1.000446e+04,9.995542e+15,0.000000,0.000000,0
