Va,x_cm,psi_V,n_cm-3,p_cm-3,phin_V,phip_V
0,-5.875492e-06,-0.414928,1.070316e+03,9.343039e+16,-0.000000,0.000000
0,-5.481932e-06,-0.414313,1.096077e+03,9.123449e+16,-0.000000,0.000000
0,-5.110649e-06,-0.413541,1.129325e+03,8.854846e+16,-0.000000,0.000000
0,-4.760382e-06,-0.412588,1.171716e+03,8.534493e+16,-0.000000,0.000000
0,-4.429941e-06,-0.411435,1.225186e+03,8.162027e+16,-0.000000,0.000000
0,-4.118205e-06,-0.410062,1.292006e+03,7.739900e+16,-0.000000,0.000000
0,-3.824114e-06,-0.408455,1.374843e+03,7.273560e+16,-0.000000,0.000000
0,-3.546669e-06,-0.406605,1.476828e+03,6.771269e+16,-0.000000,0.000000
0,-3.284929e-06,-0.404508,1.601649e+03,6.243567e+16,-0.000000,0.000000
0,-3.038005e-06,-0.402164,1.753635e+03,5.702441e+16,-0.000000,0.000000
0,-2.805057e-06,-0.399582,1.937864e+03,5.160320e+16,-0.000000,0.000000
0,-2.585295e-06,-0.396773,2.160264e+03,4.629064e+16,-0.000000,0.000000
0,-2.377973e-06,-0.393756,2.427714e+03,4.119102e+16,-0.000000,0.000000
0,-2.182386e-06,-0.390551,2.748142e+03,3.638822e+16,-0.000000,0.000000
0,-1.997869e-06,-0.387182,3.130611e+03,3.194264e+16,-0.000000,0.000000
0,-1.823797e-06,-0.383676,3.585375e+03,2.789109e+16,-0.000000,0.000000
0,-1.659579e-06,-0.380058,4.123915e+03,2.424880e+16,-0.000000,0.000000
0,-1.504655e-06,-0.376355,4.758940e+03,2.101308e+16,-0.000000,0.000000
0,-1.358501e-06,-0.372593,5.504339e+03,1.816748e+16,-0.000000,0.000000
0,-1.220620e-06,-0.368797,6.375092e+03,1.568605e+16,-0.000000,0.000000
0,-1.090543e-06,-0.364988,7.387119e+03,1.353708e+16,-0.000000,0.000000
0,-9.678290e-07,-0.361187,8.557090e+03,1.168622e+16,-0.000000,0.000000
0,-8.520612e-07,-0.357413,9.902170e+03,1.009880e+16,-0.000000,0.000000
0,-7.428463e-07,-0.353681,1.143972e+04,8.741474e+15,-0.000000,0.000000
0,-6.398133e-07,-0.350007,1.318696e+04,7.583249e+15,-0.000000,0.000000
0,-5.426124e-07,-0.346401,1.516061e+04,6.596042e+15,-0.000000,0.000000
0,-4.509135e-07,-0.342875,1.737648e+04,5.754907e+15,-0.000000,0.000000
0,-3.644050e-07,-0.339435,1.984910e+04,5.038012e+15,-0.000000,0.000000
0,-2.827933e-07,-0.336090,2.259134e+04,4.426475e+15,-0.000000,0.000000
0,-2.058011e-07,-0.332843,2.561404e+04,3.904109e+15,-0.000000,0.000000
0,-1.331669e-07,-0.329700,2.892571e+04,3.457133e+15,-0.000000,0.000000
0,-6.464414e-08,-0.326662,3.253224e+04,3.073874e+15,-0.000000,0.000000
0,0.000000e+00,-0.323732,3.643672e+04,2.744484e+15,-0.000000,0.000000
0,6.464414e-08,-0.320810,4.079682e+04,2.451171e+15,-0.000000,0.000000
0,1.331669e-07,-0.317722,4.597386e+04,2.175149e+15,-0.000000,0.000000
0,2.058011e-07,-0.314457,5.216108e+04,1.917138e+15,-0.000000,0.000000
0,2.827933e-07,-0.311008,5.960654e+04,1.677668e+15,-0.000000,0.000000
0,3.644050e-07,-0.307363,6.863123e+04,1.457063e+15,-0.000000,0.000000
0,4.509135e-07,-0.303513,7.965386e+04,1.255432e+15,-0.000000,0.000000
0,5.426124e-07,-0.299446,9.322535e+04,1.072670e+15,-0.000000,0.000000
0,6.398133e-07,-0.295150,1.100770e+05,9.084546e+14,-0.000000,0.000000
0,7.428463e-07,-0.290614,1.311888e+05,7.622599e+14,-0.000000,0.000000
0,8.520612e-07,-0.285825,1.578865e+05,6.333664e+14,-0.000000,0.000000
0,9.678290e-07,-0.280771,1.919818e+05,5.208827e+14,-0.000000,0.000000
0,1.090543e-06,-0.275437,2.359773e+05,4.237696e+14,-0.000000,0.000000
0,1.220620e-06,-0.269809,2.933672e+05,3.408697e+14,-0.000000,0.000000
0,1.358501e-06,-0.263873,3.690874e+05,2.709386e+14,-0.000000,0.000000
0,1.504655e-06,-0.257614,4.701927e+05,2.126787e+14,-0.000000,0.000000
0,1.659579e-06,-0.251016,6.068937e+05,1.647735e+14,-0.000000,0.000000
0,1.823797e-06,-0.244064,7.941590e+05,1.259194e+14,-0.000000,0.000000
0,1.997869e-06,-0.236740,1.054230e+06,9.485595e+13,-0.000000,0.000000
0,2.182386e-06,-0.229029,1.420618e+06,7.039190e+13,-0.000000,0.000000
0,2.377973e-06,-0.220913,1.944550e+06,5.142577e+13,-0.000000,0.000000
0,2.585295e-06,-0.212375,2.705520e+06,3.696147e+13,-0.000000,0.000000
0,2.805057e-06,-0.203398,3.828816e+06,2.611773e+13,-0.000000,0.000000
0,3.038005e-06,-0.193964,5.515102e+06,1.813203e+13,-0.000000,0.000000
0,3.284929e-06,-0.184055,8.091141e+06,1.235920e+13,-0.000000,0.000000
0,3.546669e-06,-0.173655,1.209823e+07,8.265675e+12,-0.000000,0.000000
0,3.824114e-06,-0.162747,1.844894e+07,5.420366e+12,-0.000000,0.000000
0,4.118205e-06,-0.151314,2.870988e+07,3.483122e+12,-0.000000,0.000000
0,4.429941e-06,-0.139342,4.562056e+07,2.191994e+12,-0.000000,0.000000
0,4.760382e-06,-0.126815,7.406283e+07,1.350205e+12,-0.000000,0.000000
0,5.110649e-06,-0.113721,1.229047e+08,8.136382e+11,-0.000000,0.000000
0,5.481932e-06,-0.100049,2.085713e+08,4.794523e+11,-0.000000,0.000000
0,5.875492e-06,-0.085789,3.620854e+08,2.761779e+11,-0.000000,0.000000
0,6.292665e-06,-0.070935,6.432016e+08,1.554722e+11,-0.000000,0.000000
0,6.734869e-06,-0.055483,1.169280e+09,8.552272e+10,-0.000000,0.000000
0,7.203606e-06,-0.039435,2.175290e+09,4.597088e+10,-0.000000,0.000000
0,7.700466e-06,-0.022795,4.140561e+09,2.415132e+10,-0.000000,0.000000
0,8.227138e-06,-0.005573,8.060663e+09,1.240593e+10,-0.000000,0.000000
0,8.785411e-06,0.012213,1.603883e+10,6.234870e+09,-0.000000,0.000000
0,9.377180e-06,0.030541,3.258829e+10,3.068587e+09,-0.000000,0.000000
0,1.000445e-05,0.049377,6.752897e+10,1.480846e+09,-0.000000,0.000000
0,1.066937e-05,0.068678,1.424764e+11,7.018706e+08,-0.000000,0.000000
0,1.137417e-05,0.088391,3.054288e+11,3.274086e+08,-0.000000,0.000000
0,1.212127e-05,0.108449,6.635233e+11,1.507106e+08,-0.000000,0.000000
0,1.291319e-05,0.128767,1.456087e+12,6.867720e+07,-0.000000,0.000000
0,1.375262e-05,0.149245,3.215224e+12,3.110203e+07,-0.000000,0.000000
0,1.464242e-05,0.169763,7.110404e+12,1.406390e+07,-0.000000,0.000000
0,1.558561e-05,0.190176,1.566084e+13,6.385355e+06,-0.000000,0.000000
0,1.658539e-05,0.210314,3.412835e+13,2.930116e+06,-0.000000,0.000000
0,1.764516e-05,0.229978,7.302239e+13,1.369443e+06,-0.000000,0.000000
0,1.876852e-05,0.248939,1.520516e+14,6.576715e+05,-0.000000,0.000000
0,1.995927e-05,0.266939,3.050603e+14,3.278040e+05,-0.000000,0.000000
0,2.122147e-05,0.283699,5.833511e+14,1.714233e+05,-0.000000,0.000000
0,2.255940e-05,0.298930,1.051504e+15,9.510188e+04,-0.000000,0.000000
0,2.397761e-05,0.312371,1.768503e+15,5.654501e+04,-0.000000,0.000000
0,2.548091e-05,0.323823,2.754127e+15,3.630915e+04,-0.000000,0.000000
0,2.707441e-05,0.333196,3.957804e+15,2.526654e+04,-0.000000,0.000000
0,2.876352e-05,0.340542,5.258367e+15,1.901731e+04,-0.000000,0.000000
0,3.055398e-05,0.346044,6.505429e+15,1.537178e+04,-0.000000,0.000000
0,3.245186e-05,0.349984,7.576495e+15,1.319872e+04,-0.000000,0.000000
0,3.446361e-05,0.352686,8.411431e+15,1.188858e+04,-0.000000,0.000000
0,3.659607e-05,0.354465,9.010689e+15,1.109793e+04,-0.000000,0.000000
0,3.885648e-05,0.355592,9.411913e+15,1.062483e+04,-0.000000,0.000000
0,4.125252e-05,0.356278,9.665166e+15,1.034643e+04,-0.000000,0.000000
0,4.379231e-05,0.356681,9.817022e+15,1.018639e+04,-0.000000,0.000000
0,4.648449e-05,0.356909,9.903946e+15,1.009699e+04,-0.000000,0.000000
0,4.933821e-05,0.357033,9.951570e+15,1.004867e+04,-0.000000,0.000000
0,5.236314e-05,0.357098,9.976569e+15,1.002349e+04,-0.000000,0.000000
0,5.556958e-05,0.357130,9.989137e+15,1.001087e+04,-0.000000,0.000000
0,5.896840e-05,0.357146,9.995183e+15,1.000482e+04,-0.000000,0.000000
0,6.257114e-05,0.357153,9.997961e+15,1.000204e+04,-0.000000,0.000000
0,6.639006e-05,0.357156,9.999178e+15,1.000082e+04,-0.000000,0.000000
0,7.043810e-05,0.357158,9.999685e+15,1.000031e+04,-0.000000,0.000000
0,7.472904e-05,0.357158,9.999886e+15,1.000011e+04,-0.000000,0.000000
0,7.927742e-05,0.357158,9.999961e+15,1.000004e+04,-0.000000,0.000000
0,8.409871e-05,0.357159,9.999987e+15,1.000001e+04,-0.000000,0.000000
0,8.920928e-05,0.357159,9.999996e+15,1.000000e+04,-0.000000,0.000000
0,9.462648e-05,0.357159,9.999999e+15,1.000000e+04,-0.000000,0.000000
0,1.003687e-04,0.357159,1.000000e+16,1.000000e+04,-0.000000,0.000000
0,1.064555e-04,0.357159,1.000000e+16,1.000000e+04,-0.000000,0.000000
0,1.129075e-04,0.357159,1.000000e+16,1.000000e+04,-0.000000,0.000000
0,1.197465e-04,0.357159,1.000000e+16,1.000000e+04,-0.000000,0.000000
0,1.269960e-04,0.357159,1.000000e+16,1.000000e+04,-0.000000,-0.000000
0,1.346804e-04,0.357159,1.000000e+16,1.000000e+04,-0.000000,-0.000000
0,1.428258e-04,0.357159,1.000000e+16,1.000000e+04,-0.000000,-0.000000
0,1.514600e-04,0.357159,1.000000e+16,1.000000e+04,-0.000000,-0.000000
0,1.606123e-04,0.357159,1.000000e+16,1.000000e+04,-0.000000,-0.000000
0,1.703137e-04,0.357159,1.000000e+16,1.000000e+04,-0.000000,-0.000000
0,1.805971e-04,0.357159,1.000000e+16,1.000000e+04,-0.000000,-0.000000
0,1.914976e-04,0.357159,1.000000e+16,1.000000e+04,-0.000000,-0.000000
0,2.030521e-04,0.357159,1.000000e+16,1.000000e+04,-0.000000,-0.000000
0,2.152999e-04,0.357159,1.000000e+16,1.000000e+04,-0.000000,-0.000000
0,2.282825e-04,0.357159,1.000000e+16,1.000000e+04,-0.000000,-0.000000
0,2.420441e-04,0.357159,1.000000e+16,1.000000e+04,-0.000000,-0.000000
0,2.566314e-04,0.357159,1.000000e+16,1.000000e+04,-0.000000,-0.000000
0,2.720939e-04,0.357159,1.000000e+16,1.000000e+04,-0.000000,-0.000000
0,2.884842e-04,0.357159,1.000000e+16,1.000000e+04,-0.000000,-0.000000
0,3.058579e-04,0.357159,1.000000e+16,1.000000e+04,-0.000000,-0.000000
0,3.242740e-04,0.357159,1.000000e+16,1.000000e+04,-0.000000,-0.000000
0,3.437951e-04,0.357159,1.000000e+16,1.000000e+04,-0.000000,-0.000000
0,3.642374e-04,0.357159,1.000000e+16,1.000000e+04,-0.000000,-0.000000
0,3.846797e-04,0.357159,1.000000e+16,1.000000e+04,-0.000000,-0.000000
0,4.051219e-04,0.357159,1.000000e+16,1.000000e+04,-0.000000,-0.000000
0,4.255642e-04,0.357159,1.000000e+16,1.000000e+04,-0.000000,-0.000000
